order_id,channel,customer_id,location_id,status,total,placed_at,location_name,state,person_type,legal_name,order_item_id,product_variant_id,quantity,unit_price,line_total,product_id,cost_price,product_name,brand_id,category_id,brand_name,category_name,data,ano,ano_mes,dia_semana
33544,ecommerce,510,6,True,47237.32,2023-03-30,Loja Mendonça,PI,PF,Pedro Miguel Araújo,101145,578,2,1420.38,2840.76,284,759.56,Bússola De Bordo 7525,7,5,Lowrance,Eletrônica Náutica,2023-03-30,2023,2023-03,Quinta-Feira
33544,ecommerce,510,6,True,47237.32,2023-03-30,Loja Mendonça,PI,PF,Pedro Miguel Araújo,101146,351,4,3683.74,14734.96,174,1991.21,Bússola De Bordo 755,4,5,Honda Marine,Eletrônica Náutica,2023-03-30,2023,2023-03,Quinta-Feira
33545,ecommerce,339,3,True,21572.13,2024-11-22,Armazém Siqueira,AP,PJ,Sá Costela S/A Me,101147,978,7,2637.77,18464.39,484,1690.88,Hélice De Alumínio 6668,4,12,Honda Marine,Manutenção,2024-11-22,2024,2024-11,Sexta-Feira
33545,ecommerce,339,3,True,21572.13,2024-11-22,Armazém Siqueira,AP,PJ,Sá Costela S/A Me,101148,96,2,1553.87,3107.74,50,898.19,Vela Mestra 1577,1,13,Yamaha Marine,Segurança,2024-11-22,2024,2024-11,Sexta-Feira
33546,ecommerce,556,2,True,52403.23,2025-11-27,Armazém Camargo,PR,PF,Enzo Gabriel Mendonça,101149,632,8,1472.59,11780.72,309,1059.42,Motor De Popa 4415,6,12,Raymarine,Manutenção,2025-11-27,2025,2025-11,Quinta-Feira
33546,ecommerce,556,2,True,52403.23,2025-11-27,Armazém Camargo,PR,PF,Enzo Gabriel Mendonça,101150,369,7,3696.81,25877.67,182,1680.37,Vela Mestra 3395,2,12,Mercury Marine,Manutenção,2025-11-27,2025,2025-11,Quinta-Feira
33546,ecommerce,556,2,True,52403.23,2025-11-27,Armazém Camargo,PR,PF,Enzo Gabriel Mendonça,101151,962,3,2309.76,6929.28,476,1673.74,Vela Mestra 5689,1,4,Yamaha Marine,Motores,2025-11-27,2025,2025-11,Quinta-Feira
33546,ecommerce,556,2,True,52403.23,2025-11-27,Armazém Camargo,PR,PF,Enzo Gabriel Mendonça,101152,858,4,1953.89,7815.56,426,1293.97,Motor De Popa 1296,2,13,Mercury Marine,Segurança,2025-11-27,2025,2025-11,Quinta-Feira
33547,ecommerce,414,5,True,57064.57,2025-02-11,Loja Oliveira,AL,PF,Caio Casa Grande,101153,754,4,2879.74,11518.96,371,1684.06,Motor De Popa 4088,11,7,Br Náutica,Âncoras,2025-02-11,2025,2025-02,Terça-Feira
33547,ecommerce,414,5,True,57064.57,2025-02-11,Loja Oliveira,AL,PF,Caio Casa Grande,101154,528,6,2392.3,14353.8,260,1485.9,Cliente Genérico,2,10,Mercury Marine,Iluminação,2025-02-11,2025,2025-02,Terça-Feira
33547,ecommerce,414,5,True,57064.57,2025-02-11,Loja Oliveira,AL,PF,Caio Casa Grande,101156,998,4,2874.99,11499.96,495,1969.17,Sonar Transducer 4154,2,9,Mercury Marine,Acessórios De Convés,2025-02-11,2025,2025-02,Terça-Feira
33547,ecommerce,414,5,True,57064.57,2025-02-11,Loja Oliveira,AL,PF,Caio Casa Grande,101157,185,10,686.55,6865.5,90,371.11,Âncora Bruce 9445,11,1,Br Náutica,Equipamentos,2025-02-11,2025,2025-02,Terça-Feira
33549,ecommerce,906,2,True,70309.31,2024-01-18,Armazém Camargo,PR,PF,Dra. Hadassa Pastor,101161,266,8,3372.27,26978.16,132,1863.13,Tinta Antifouling 7287,6,11,Raymarine,Pintura Marítima,2024-01-18,2024,2024-01,Quinta-Feira
33549,ecommerce,906,2,True,70309.31,2024-01-18,Armazém Camargo,PR,PF,Dra. Hadassa Pastor,101162,467,5,718.42,3592.1,232,415.27,Hélice De Alumínio 5784,6,3,Raymarine,Coletes Salva-Vidas,2024-01-18,2024,2024-01,Quinta-Feira
33549,ecommerce,906,2,True,70309.31,2024-01-18,Armazém Camargo,PR,PF,Dra. Hadassa Pastor,101163,827,3,3554.57,10663.71,409,1963.85,Hélice De Alumínio 9928,8,12,Simrad,Manutenção,2024-01-18,2024,2024-01,Quinta-Feira
33549,ecommerce,906,2,True,70309.31,2024-01-18,Armazém Camargo,PR,PF,Dra. Hadassa Pastor,101164,900,6,1485.46,8912.76,444,1031.57,Hélice De Alumínio 4479,3,5,Suzuki Marine,Eletrônica Náutica,2024-01-18,2024,2024-01,Quinta-Feira
33549,ecommerce,906,2,True,70309.31,2024-01-18,Armazém Camargo,PR,PF,Dra. Hadassa Pastor,101165,187,10,3257.01,32570.1,91,1732.45,Hélice De Alumínio 8603,4,3,Honda Marine,Coletes Salva-Vidas,2024-01-18,2024,2024-01,Quinta-Feira
33551,pos,1141,4,True,36716.74,2025-10-05,Armazém Novaes,PI,PF,Eloá Freitas,101168,740,10,2350.3,23503.0,364,1487.53,Vela Mestra 4634,7,3,Lowrance,Coletes Salva-Vidas,2025-10-05,2025,2025-10,Domingo
33551,pos,1141,4,True,36716.74,2025-10-05,Armazém Novaes,PI,PF,Eloá Freitas,101170,512,6,242.94,1457.64,254,161.96,Bússola De Bordo 7825,3,5,Suzuki Marine,Eletrônica Náutica,2025-10-05,2025,2025-10,Domingo
33551,pos,1141,4,True,36716.74,2025-10-05,Armazém Novaes,PI,PF,Eloá Freitas,101171,568,4,731.85,2927.4,278,348.5,Sonar Transducer 5470,12,10,Marisul,Iluminação,2025-10-05,2025,2025-10,Domingo
33552,ecommerce,1769,1,True,1343.4,2025-03-15,Loja Leão,PR,PF,Dr. João Gabriel Leão,101172,925,10,134.34,1343.4,458,71.84,Sonar Transducer 9222,5,9,Garmin,Acessórios De Convés,2025-03-15,2025,2025-03,Sábado
33553,ecommerce,1412,1,True,1596.81,2025-11-14,Loja Leão,PR,PF,Joana Da Paz,101173,520,4,71.33,285.32,256,50.95,Tinta Antifouling 866,4,10,Honda Marine,Iluminação,2025-11-14,2025,2025-11,Sexta-Feira
33553,ecommerce,1412,1,True,1596.81,2025-11-14,Loja Leão,PR,PF,Joana Da Paz,101174,71,1,1571.43,1571.43,37,814.21,Âncora Bruce 3597,11,13,Br Náutica,Segurança,2025-11-14,2025,2025-11,Sexta-Feira
33554,ecommerce,1489,4,True,17690.12,2023-01-29,Armazém Novaes,PI,PF,Agatha Costela,101175,466,2,1469.11,2938.22,232,677.01,Hélice De Alumínio 5784,6,3,Raymarine,Coletes Salva-Vidas,2023-01-29,2023,2023-01,Domingo
33554,ecommerce,1489,4,True,17690.12,2023-01-29,Armazém Novaes,PI,PF,Agatha Costela,101176,63,7,1025.37,7177.59,32,648.97,Defensa Náutica 793,9,6,Volvo Penta,Velas,2023-01-29,2023,2023-01,Domingo
33554,ecommerce,1489,4,True,17690.12,2023-01-29,Armazém Novaes,PI,PF,Agatha Costela,101177,84,9,841.59,7574.31,43,470.16,Defensa Náutica 9513,10,1,Maxsea,Equipamentos,2023-01-29,2023,2023-01,Domingo
33555,ecommerce,684,3,True,38843.78,2026-02-16,Armazém Siqueira,AP,PF,Bianca Farias,101178,917,8,588.8,4710.4,454,372.66,Vela Mestra 401,8,3,Simrad,Coletes Salva-Vidas,2026-02-16,2026,2026-02,Segunda-Feira
33555,ecommerce,684,3,True,38843.78,2026-02-16,Armazém Siqueira,AP,PF,Bianca Farias,101179,764,10,1391.74,13917.4,376,752.29,Defensa Náutica 7831,6,6,Raymarine,Velas,2026-02-16,2026,2026-02,Segunda-Feira
33555,ecommerce,684,3,True,38843.78,2026-02-16,Armazém Siqueira,AP,PF,Bianca Farias,101180,405,7,2954.61,20682.27,201,1669.27,Sonar Transducer 2387,2,1,Mercury Marine,Equipamentos,2026-02-16,2026,2026-02,Segunda-Feira
33555,ecommerce,684,3,True,38843.78,2026-02-16,Armazém Siqueira,AP,PF,Bianca Farias,101181,744,2,2928.56,5857.12,366,1626.98,Bússola De Bordo 1762,9,6,Volvo Penta,Velas,2026-02-16,2026,2026-02,Segunda-Feira
33556,ecommerce,1895,4,True,51549.37,2020-01-02,Armazém Novaes,PI,PF,Sr. Noah Martins,101182,854,1,3163.03,3163.03,424,1437.74,Colete Salva-Vidas 8874,6,13,Raymarine,Segurança,2020-01-02,2020,2020-01,Quinta-Feira
33556,ecommerce,1895,4,True,51549.37,2020-01-02,Armazém Novaes,PI,PF,Sr. Noah Martins,101183,843,8,2953.89,23631.12,417,1869.55,Bússola De Bordo 6310,12,9,Marisul,Acessórios De Convés,2020-01-02,2020,2020-01,Quinta-Feira
33556,ecommerce,1895,4,True,51549.37,2020-01-02,Armazém Novaes,PI,PF,Sr. Noah Martins,101184,696,3,2868.84,8606.52,341,1687.55,Vela Mestra 7122,1,12,Yamaha Marine,Manutenção,2020-01-02,2020,2020-01,Quinta-Feira
33556,ecommerce,1895,4,True,51549.37,2020-01-02,Armazém Novaes,PI,PF,Sr. Noah Martins,101185,28,10,1614.87,16148.7,14,961.23,Defensa Náutica 1161,8,12,Simrad,Manutenção,2020-01-02,2020,2020-01,Quinta-Feira
33558,ecommerce,845,1,True,7503.14,2025-01-24,Loja Leão,PR,PJ,Da Conceição S.A.,101189,86,2,3751.57,7503.14,44,1984.96,Motor De Popa 9645,7,9,Lowrance,Acessórios De Convés,2025-01-24,2025,2025-01,Sexta-Feira
33560,ecommerce,24,4,True,28424.82,2022-10-30,Armazém Novaes,PI,PF,Dr. Ian Câmara,101192,900,7,1485.46,10398.22,444,1031.57,Hélice De Alumínio 4479,3,5,Suzuki Marine,Eletrônica Náutica,2022-10-30,2022,2022-10,Domingo
33560,ecommerce,24,4,True,28424.82,2022-10-30,Armazém Novaes,PI,PF,Dr. Ian Câmara,101193,323,5,2902.38,14511.9,160,1687.43,Tinta Antifouling 901,9,11,Volvo Penta,Pintura Marítima,2022-10-30,2022,2022-10,Domingo
33560,ecommerce,24,4,True,28424.82,2022-10-30,Armazém Novaes,PI,PF,Dr. Ian Câmara,101194,343,5,695.61,3478.05,171,500.44,Motor De Popa 6225,6,13,Raymarine,Segurança,2022-10-30,2022,2022-10,Domingo
33560,ecommerce,24,4,True,28424.82,2022-10-30,Armazém Novaes,PI,PF,Dr. Ian Câmara,101195,3,1,36.65,36.65,1,27.15,Motor De Popa 6014,9,9,Volvo Penta,Acessórios De Convés,2022-10-30,2022,2022-10,Domingo
33564,pos,992,4,True,3514.8,2025-07-16,Armazém Novaes,PI,PF,Helena Siqueira,101203,52,6,585.8,3514.8,27,334.74,Colete Salva-Vidas 7001,3,6,Suzuki Marine,Velas,2025-07-16,2025,2025-07,Quarta-Feira
33568,ecommerce,802,1,True,36885.24,2020-12-10,Loja Leão,PR,PF,Dr. Dom Cassiano,101212,956,3,2369.21,7107.63,473,1190.56,Motor De Popa 8491,6,3,Raymarine,Coletes Salva-Vidas,2020-12-10,2020,2020-12,Quinta-Feira
33568,ecommerce,802,1,True,36885.24,2020-12-10,Loja Leão,PR,PF,Dr. Dom Cassiano,101213,787,6,304.4,1826.4,387,164.54,Cabo Náutico 6511,9,4,Volvo Penta,Motores,2020-12-10,2020,2020-12,Quinta-Feira
33568,ecommerce,802,1,True,36885.24,2020-12-10,Loja Leão,PR,PF,Dr. Dom Cassiano,101214,85,7,2235.99,15651.93,44,1542.06,Motor De Popa 9645,7,9,Lowrance,Acessórios De Convés,2020-12-10,2020,2020-12,Quinta-Feira
33568,ecommerce,802,1,True,36885.24,2020-12-10,Loja Leão,PR,PF,Dr. Dom Cassiano,101215,651,2,1317.12,2634.24,318,813.04,Defensa Náutica 6926,3,1,Suzuki Marine,Equipamentos,2020-12-10,2020,2020-12,Quinta-Feira
33569,ecommerce,175,5,True,21033.94,2026-12-14,Loja Oliveira,AL,PF,Eloah Aragão,101218,269,10,1022.89,10228.9,134,581.19,Cabo Náutico 5788,5,2,Garmin,Cabos,2026-12-14,2026,2026-12,Segunda-Feira
33569,ecommerce,175,5,True,21033.94,2026-12-14,Loja Oliveira,AL,PF,Eloah Aragão,101219,858,5,1953.89,9769.45,426,1293.97,Motor De Popa 1296,2,13,Mercury Marine,Segurança,2026-12-14,2026,2026-12,Segunda-Feira
33569,ecommerce,175,5,True,21033.94,2026-12-14,Loja Oliveira,AL,PF,Eloah Aragão,101220,442,10,107.74,1077.4,220,52.3,Tinta Antifouling 5225,3,8,Suzuki Marine,Hélices,2026-12-14,2026,2026-12,Segunda-Feira
33571,pos,1916,2,True,7242.12,2026-12-07,Armazém Camargo,PR,PF,Emanuella Fernandes,101226,303,1,2112.4,2112.4,152,1295.95,Caboo Náutico 4942,7,4,Lowrance,Motores,2026-12-07,2026,2026-12,Segunda-Feira
33571,pos,1916,2,True,7242.12,2026-12-07,Armazém Camargo,PR,PF,Emanuella Fernandes,101227,745,6,89.51,537.06,366,56.65,Bússola De Bordo 1762,9,6,Volvo Penta,Velas,2026-12-07,2026,2026-12,Segunda-Feira
33571,pos,1916,2,True,7242.12,2026-12-07,Armazém Camargo,PR,PF,Emanuella Fernandes,101228,602,2,2133.34,4266.68,295,1557.18,Cabo Náutico 2105,7,8,Lowrance,Hélices,2026-12-07,2026,2026-12,Segunda-Feira
33571,pos,1916,2,True,7242.12,2026-12-07,Armazém Camargo,PR,PF,Emanuella Fernandes,101229,833,6,54.33,325.98,412,27.44,Motor De Popa 6647,4,1,Honda Marine,Equipamentos,2026-12-07,2026,2026-12,Segunda-Feira
33572,pos,1065,3,True,11268.81,2025-09-19,Armazém Siqueira,AP,PF,Murilo Ramos,101230,65,7,1609.83,11268.81,33,963.97,Hélice De Alumínio 7117,11,5,Br Náutica,Eletrônica Náutica,2025-09-19,2025,2025-09,Sexta-Feira
33573,ecommerce,232,1,True,32860.04,2026-09-26,Loja Leão,PR,PJ,Fogaça Santos - Me,101231,524,7,3058.94,21412.58,258,1593.2,Bateria Náutica 5523,7,9,Lowrance,Acessórios De Convés,2026-09-26,2026,2026-09,Sábado
33573,ecommerce,232,1,True,32860.04,2026-09-26,Loja Leão,PR,PJ,Fogaça Santos - Me,101232,598,6,1907.91,11447.46,293,1247.0,Gps Plotter 7173,11,13,Br Náutica,Segurança,2026-09-26,2026,2026-09,Sábado
33574,pos,1785,2,True,25560.92,2020-01-29,Armazém Camargo,PR,PF,Ana Ribeiro,101233,100,7,3529.0,24703.0,53,1838.02,Sonar Transducer 6909,11,8,Br Náutica,Hélices,2020-01-29,2020,2020-01,Quarta-Feira
33574,pos,1785,2,True,25560.92,2020-01-29,Armazém Camargo,PR,PF,Ana Ribeiro,101234,519,7,122.56,857.92,256,77.57,Tinta Antifouling 866,4,10,Honda Marine,Iluminação,2020-01-29,2020,2020-01,Quarta-Feira
33576,ecommerce,683,5,True,14105.52,2022-08-27,Loja Oliveira,AL,PF,Laís Aragão,101240,793,5,1310.13,6550.65,389,818.83,Motor De Popa 5331,12,8,Marisul,Hélices,2022-08-27,2022,2022-08,Sábado
33576,ecommerce,683,5,True,14105.52,2022-08-27,Loja Oliveira,AL,PF,Laís Aragão,101241,695,3,2518.29,7554.87,340,1455.66,Gps Pltoter 3205,3,14,Suzuki Marine,Pesca,2022-08-27,2022,2022-08,Sábado
33577,ecommerce,897,2,True,8326.93,2025-09-20,Armazém Camargo,PR,PJ,Peixoto Macedo Ltda.,101242,875,6,951.05,5706.3,433,556.17,Colete Salva-Vidas 2045,1,8,Yamaha Marine,Hélices,2025-09-20,2025,2025-09,Sábado
33577,ecommerce,897,2,True,8326.93,2025-09-20,Armazém Camargo,PR,PJ,Peixoto Macedo Ltda.,101243,842,4,912.45,3649.8,417,581.18,Bússola De Bordo 6310,12,9,Marisul,Acessórios De Convés,2025-09-20,2025,2025-09,Sábado
33578,ecommerce,550,6,True,19136.3,2025-12-18,Loja Mendonça,PI,PF,Josué Da Rosa,101244,546,2,2466.25,4932.5,268,1347.68,Motor De Popa 9800,3,14,Suzuki Marine,Pesca,2025-12-18,2025,2025-12,Quinta-Feira
33578,ecommerce,550,6,True,19136.3,2025-12-18,Loja Mendonça,PI,PF,Josué Da Rosa,101245,578,10,1420.38,14203.8,284,759.56,Bússola De Bordo 7525,7,5,Lowrance,Eletrônica Náutica,2025-12-18,2025,2025-12,Quinta-Feira
33579,pos,1418,1,True,26631.83,2024-02-28,Loja Leão,PR,PF,Sra. Emanuella Borges,101246,446,6,351.0,2106.0,222,195.0,Gps Plotter 4088,5,12,Garmin,Manutenção,2024-02-28,2024,2024-02,Quarta-Feira
33579,pos,1418,1,True,26631.83,2024-02-28,Loja Leão,PR,PF,Sra. Emanuella Borges,101247,76,10,1096.27,10962.7,39,559.32,Bateria Náutica 3427,7,7,Lowrance,Âncoras,2024-02-28,2024,2024-02,Quarta-Feira
33579,pos,1418,1,True,26631.83,2024-02-28,Loja Leão,PR,PF,Sra. Emanuella Borges,101248,404,3,271.65,814.95,200,183.55,Tinta Antifouling 4777,7,7,Lowrance,Âncoras,2024-02-28,2024,2024-02,Quarta-Feira
33579,pos,1418,1,True,26631.83,2024-02-28,Loja Leão,PR,PF,Sra. Emanuella Borges,101249,167,9,414.66,3731.94,81,260.79,Motor De Popa 7678,4,5,Honda Marine,Eletrônica Náutica,2024-02-28,2024,2024-02,Quarta-Feira
33579,pos,1418,1,True,26631.83,2024-02-28,Loja Leão,PR,PF,Sra. Emanuella Borges,101250,556,4,2254.06,9016.24,273,1426.62,Vela Mestra 3325,4,2,Honda Marine,Cabos,2024-02-28,2024,2024-02,Quarta-Feira
33580,ecommerce,1080,1,True,48735.41,2020-12-05,Loja Leão,PR,PF,Guilherme Pereira,101251,867,7,2382.34,16676.38,430,1577.71,Gps Plotter 9763,6,11,Raymarine,Pintura Marítima,2020-12-05,2020,2020-12,Sábado
33580,ecommerce,1080,1,True,48735.41,2020-12-05,Loja Leão,PR,PF,Guilherme Pereira,101252,649,3,3063.6,9190.8,317,1750.63,Defensa Náutica 3153,2,2,Mercury Marine,Cabos,2020-12-05,2020,2020-12,Sábado
33580,ecommerce,1080,1,True,48735.41,2020-12-05,Loja Leão,PR,PF,Guilherme Pereira,101253,991,7,3266.89,22868.23,491,1505.48,Bússola De Bordo 4004,8,1,Simrad,Equipamentos,2020-12-05,2020,2020-12,Sábado
33581,ecommerce,588,5,True,5115.3,2026-10-20,Loja Oliveira,AL,PJ,Silva - Me,101254,626,3,1705.1,5115.3,306,1217.93,Cabo Náutico 9175,3,5,Suzuki Marine,Eletrônica Náutica,2026-10-20,2026,2026-10,Terça-Feira
33582,ecommerce,448,1,True,11823.83,2024-11-07,Loja Leão,PR,PF,José Pedro Montenegro,101255,764,2,1391.74,2783.48,376,752.29,Defensa Náutica 7831,6,6,Raymarine,Velas,2024-11-07,2024,2024-11,Quinta-Feira
33582,ecommerce,448,1,True,11823.83,2024-11-07,Loja Leão,PR,PF,José Pedro Montenegro,101256,534,9,552.75,4974.75,264,421.95,Bateria Náutica 1358,9,13,Volvo Penta,Segurança,2024-11-07,2024,2024-11,Quinta-Feira
33582,ecommerce,448,1,True,11823.83,2024-11-07,Loja Leão,PR,PF,José Pedro Montenegro,101257,149,10,406.56,4065.6,75,290.4,Vela Mestra 1913,12,1,Marisul,Equipamentos,2024-11-07,2024,2024-11,Quinta-Feira
33583,ecommerce,1447,1,True,11556.98,2026-05-19,Loja Leão,PR,PJ,Guerra Albuquerque S/A Eireli,101258,239,9,624.14,5617.26,118,304.46,Vela Mestra 5825,9,14,Volvo Penta,Pesca,2026-05-19,2026,2026-05,Terça-Feira
33583,ecommerce,1447,1,True,11556.98,2026-05-19,Loja Leão,PR,PJ,Guerra Albuquerque S/A Eireli,101259,961,4,1484.93,5939.72,475,853.41,Bússola De Bordo 2331,3,6,Suzuki Marine,Velas,2026-05-19,2026,2026-05,Terça-Feira
33587,pos,1189,5,True,32740.44,2026-09-07,Loja Oliveira,AL,PF,Lucas Gabriel Marques,101266,716,8,715.35,5722.8,351,480.1,Gps Plotter 845,8,14,Simrad,Pesca,2026-09-07,2026,2026-09,Segunda-Feira
33587,pos,1189,5,True,32740.44,2026-09-07,Loja Oliveira,AL,PF,Lucas Gabriel Marques,101267,905,2,1120.66,2241.32,447,687.52,Cabo Náutico 2366,12,2,Marisul,Cabos,2026-09-07,2026,2026-09,Segunda-Feira
33587,pos,1189,5,True,32740.44,2026-09-07,Loja Oliveira,AL,PF,Lucas Gabriel Marques,101269,943,1,1880.22,1880.22,467,1245.18,Colete Salva-Vidas 2345,11,9,Br Náutica,Acessórios De Convés,2026-09-07,2026,2026-09,Segunda-Feira
33587,pos,1189,5,True,32740.44,2026-09-07,Loja Oliveira,AL,PF,Lucas Gabriel Marques,101270,402,10,1676.19,16761.9,198,980.23,Hélice De Alumínio 8067,7,1,Lowrance,Equipamentos,2026-09-07,2026,2026-09,Segunda-Feira
33589,ecommerce,1060,4,True,37085.36,2022-03-30,Armazém Novaes,PI,PJ,Lopes Pinto - Ei S.A.,101276,246,10,2844.98,28449.8,122,1521.38,Vela Mestra 7742,4,7,Honda Marine,Âncoras,2022-03-30,2022,2022-03,Quarta-Feira
33589,ecommerce,1060,4,True,37085.36,2022-03-30,Armazém Novaes,PI,PJ,Lopes Pinto - Ei S.A.,101277,309,1,2422.3,2422.3,154,1523.46,Hélice De Alumínio 549,5,11,Garmin,Pintura Marítima,2022-03-30,2022,2022-03,Quarta-Feira
33589,ecommerce,1060,4,True,37085.36,2022-03-30,Armazém Novaes,PI,PJ,Lopes Pinto - Ei S.A.,101278,777,7,54.38,380.66,382,32.76,Cabo Náutico 4851,6,8,Raymarine,Hélices,2022-03-30,2022,2022-03,Quarta-Feira
33593,pos,703,1,True,36872.44,2026-12-05,Loja Leão,PR,PF,Camila Ribeiro,101292,534,7,552.75,3869.25,264,421.95,Bateria Náutica 1358,9,13,Volvo Penta,Segurança,2026-12-05,2026,2026-12,Sábado
33593,pos,703,1,True,36872.44,2026-12-05,Loja Leão,PR,PF,Camila Ribeiro,101294,737,7,2907.49,20352.43,362,1875.8,Âncora Bruce 3524,7,12,Lowrance,Manutenção,2026-12-05,2026,2026-12,Sábado
33596,pos,177,2,True,43648.06,2022-03-11,Armazém Camargo,PR,PF,Alexia Pimenta,101299,275,2,2249.39,4498.78,138,1159.48,Cabo Náutico 3217,8,2,Simrad,Cabos,2022-03-11,2022,2022-03,Sexta-Feira
33596,pos,177,2,True,43648.06,2022-03-11,Armazém Camargo,PR,PF,Alexia Pimenta,101300,530,7,1359.18,9514.26,261,635.13,Âncora Bruce 7226,1,4,Yamaha Marine,Motores,2022-03-11,2022,2022-03,Sexta-Feira
33596,pos,177,2,True,43648.06,2022-03-11,Armazém Camargo,PR,PF,Alexia Pimenta,101301,177,4,959.76,3839.04,86,666.5,Gps Plotter 4446,10,3,Maxsea,Coletes Salva-Vidas,2022-03-11,2022,2022-03,Sexta-Feira
33596,pos,177,2,True,43648.06,2022-03-11,Armazém Camargo,PR,PF,Alexia Pimenta,101302,252,5,1266.06,6330.3,125,719.35,Âncora Bruce 9236,8,14,Simrad,Pesca,2022-03-11,2022,2022-03,Sexta-Feira
33596,pos,177,2,True,43648.06,2022-03-11,Armazém Camargo,PR,PF,Alexia Pimenta,101303,949,8,2433.21,19465.68,470,1181.17,Defensa Náutica 9426,11,1,Br Náutica,Equipamentos,2022-03-11,2022,2022-03,Sexta-Feira
33597,pos,364,4,True,30780.44,2024-02-17,Armazém Novaes,PI,PJ,Guerra S.A.,101304,647,5,432.55,2162.75,316,302.48,Cabo Náutico 6564,9,5,Volvo Penta,Eletrônica Náutica,2024-02-17,2024,2024-02,Sábado
33597,pos,364,4,True,30780.44,2024-02-17,Armazém Novaes,PI,PJ,Guerra S.A.,101305,291,1,2264.25,2264.25,145,1167.14,Sonar Transducer 1176,4,8,Honda Marine,Hélices,2024-02-17,2024,2024-02,Sábado
33597,pos,364,4,True,30780.44,2024-02-17,Armazém Novaes,PI,PJ,Guerra S.A.,101306,86,1,3751.57,3751.57,44,1984.96,Motor De Popa 9645,7,9,Lowrance,Acessórios De Convés,2024-02-17,2024,2024-02,Sábado
33597,pos,364,4,True,30780.44,2024-02-17,Armazém Novaes,PI,PJ,Guerra S.A.,101307,332,6,3680.63,22083.78,165,1968.25,Gps Plotter 6840,10,12,Maxsea,Manutenção,2024-02-17,2024,2024-02,Sábado
33597,pos,364,4,True,30780.44,2024-02-17,Armazém Novaes,PI,PJ,Guerra S.A.,101308,191,1,518.09,518.09,93,325.84,Bússola De Bordo 2692,11,6,Br Náutica,Velas,2024-02-17,2024,2024-02,Sábado
33598,pos,424,6,True,45926.91,2025-10-10,Loja Mendonça,PI,PJ,Pastor Costa S.A.,101309,913,10,391.96,3919.6,452,241.95,Tinta Antifouling 4641,11,8,Br Náutica,Hélices,2025-10-10,2025,2025-10,Sexta-Feira
33598,pos,424,6,True,45926.91,2025-10-10,Loja Mendonça,PI,PJ,Pastor Costa S.A.,101311,921,6,3321.81,19930.86,456,1545.03,Colete Salva-Vidas 2374,4,13,Honda Marine,Segurança,2025-10-10,2025,2025-10,Sexta-Feira
33598,pos,424,6,True,45926.91,2025-10-10,Loja Mendonça,PI,PJ,Pastor Costa S.A.,101312,53,10,1628.81,16288.1,27,1064.58,Colete Salva-Vidas 7001,3,6,Suzuki Marine,Velas,2025-10-10,2025,2025-10,Sexta-Feira
33599,ecommerce,1892,4,True,2241.32,2025-02-01,Armazém Novaes,PI,PF,Pietra Cardoso,101313,905,2,1120.66,2241.32,447,687.52,Cabo Náutico 2366,12,2,Marisul,Cabos,2025-02-01,2025,2025-02,Sábado
33602,ecommerce,1763,6,True,61307.59,2026-12-26,Loja Mendonça,PI,PJ,Pimenta - Me,101319,724,4,2622.09,10488.36,356,1425.05,Vela Mestra 1319,9,12,Volvo Penta,Manutenção,2026-12-26,2026,2026-12,Sábado
33602,ecommerce,1763,6,True,61307.59,2026-12-26,Loja Mendonça,PI,PJ,Pimenta - Me,101320,843,9,2953.89,26585.01,417,1869.55,Bússola De Bordo 6310,12,9,Marisul,Acessórios De Convés,2026-12-26,2026,2026-12,Sábado
33602,ecommerce,1763,6,True,61307.59,2026-12-26,Loja Mendonça,PI,PJ,Pimenta - Me,101321,681,8,1066.34,8530.72,334,725.4,Tinta Antifouling 3404,7,7,Lowrance,Âncoras,2026-12-26,2026,2026-12,Sábado
33602,ecommerce,1763,6,True,61307.59,2026-12-26,Loja Mendonça,PI,PJ,Pimenta - Me,101322,404,7,271.65,1901.55,200,183.55,Tinta Antifouling 4777,7,7,Lowrance,Âncoras,2026-12-26,2026,2026-12,Sábado
33603,ecommerce,385,6,True,14628.86,2024-04-05,Loja Mendonça,PI,PJ,Barros Eireli,101324,487,2,2877.89,5755.78,241,1417.68,Defensa Náutica 5179,11,12,Br Náutica,Manutenção,2024-04-05,2024,2024-04,Sexta-Feira
33603,ecommerce,385,6,True,14628.86,2024-04-05,Loja Mendonça,PI,PJ,Barros Eireli,101325,46,9,764.4,6879.6,23,408.77,Âncora Bruce 4975,5,2,Garmin,Cabos,2024-04-05,2024,2024-04,Sexta-Feira
33605,pos,544,6,True,53967.56,2022-07-25,Loja Mendonça,PI,PF,Luara Albuquerque,101329,790,5,3901.4,19507.0,388,1990.51,Cabo Náutico 8945,4,10,Honda Marine,Iluminação,2022-07-25,2022,2022-07,Segunda-Feira
33605,pos,544,6,True,53967.56,2022-07-25,Loja Mendonça,PI,PF,Luara Albuquerque,101331,742,6,2179.03,13074.18,365,1245.16,Sonar Transducer 455,9,11,Volvo Penta,Pintura Marítima,2022-07-25,2022,2022-07,Segunda-Feira
33605,pos,544,6,True,53967.56,2022-07-25,Loja Mendonça,PI,PF,Luara Albuquerque,101332,40,7,1813.06,12691.42,20,851.2,Gps Plotter 7169,7,6,Lowrance,Velas,2022-07-25,2022,2022-07,Segunda-Feira
