customer_id,person_type,legal_name,trade_name,tax_id,state_registration,email,phone,customer_is_active,customer_created_at,customer_updated_at
1528,PF,Yan Ferreira,nan,28965699444,nan,yan.ferreira.1528@example.com,5583996607344,True,2022-11-12 08:08:18,2025-11-20 16:04:44
1529,PF,Olivia Santos,nan,63243474,nan,olivia.santos.1529@example.com,5562915958417,True,2026-11-25 08:50:10,2026-11-28 14:44:22
1530,PF,Danilo Lima,nan,53732661750,nan,danilo.lima.1530@example.com,5570950221816,True,2024-02-16 17:17:15,2026-03-27 04:47:07
1531,PJ,Ramos Ltda.,da Conceição Ltda.,57508271000170,476094837,ramos.ltda.1531@example.com,55040929286433,False,2020-07-22 08:11:32,2026-07-22 15:08:27
1532,PJ,Cassiano - ME,Souza,91174339000160,099621836,cassiano.me.1532@example.com,5577919666610,True,2023-05-23 23:10:26,2024-08-13 13:22:51
1533,PJ,Dias Souza - ME,da Mota Cavalcanti S/A,63134786000150,222349980,dias.souza.me.1533@example.com,5537968367590,True,2020-09-26 11:09:31,2024-01-29 12:19:58
1534,PF,Renan Machado,nan,12174200376,nan,renan.machado.1534@example.com,5515924461440,True,2021-03-15 03:06:05,2024-08-02 12:18:40
1535,PJ,Cunha da Cruz Ltda.,Marques Ltda.,61127636000193,656426018,cunha.da.cruz.ltda.1535@example.com,5537926319956,True,2024-03-15 16:01:41,2026-11-05 19:43:11
1536,PF,Lívia Fogaça,nan,8247541904,nan,l.via.foga.a.1536@example.com,5522977641490,False,2022-03-27 05:23:52,2026-06-01 16:12:04
1537,PJ,Cunha - EI Ltda,nan,59831994000130,502551344,cunha.ei.ltda.1537@example.com,5586972288390,True,2025-02-07 09:42:30,2026-02-10 05:05:19
1538,PF,Ravy Sá,nan,92189327210,nan,ravy.s.1538@example.com,5531945461574,True,2026-12-26 08:43:52,2026-12-31 10:01:16
1539,PJ,Cassiano Fogaça S/A ME,da Luz e Filhos,63336116000116,978879531,cassiano.foga.a.s.a.me.1539@example.com,55004909543776,True,2022-11-15 16:23:26,2024-08-17 06:46:51
1540,PF,Aylla Moraes,nan,91479070378,nan,aylla.moraes.1540@example.com,5508958001873,True,2023-12-23 06:32:36,2024-01-30 07:15:45
1541,PJ,das Neves S.A.,nan,6904945000114,915114367,das.neves.s.a.1541@example.com,5562910781871,True,2023-10-02 07:34:09,2025-09-02 19:58:32
1542,PF,Nathan Pires,nan,30674857429,nan,nathan.pires.1542@example.com,5556942570680,True,2024-10-28 09:51:56,2025-07-02 10:23:06
1543,PF,Paulo Pacheco,nan,37250636995,nan,paulo.pacheco.1543@example.com,5531954230600,True,2020-06-07 14:09:01,2025-09-17 11:25:06
1544,PJ,Correia Aragão S.A.,nan,64126493000193,865505224,correia.arag.o.s.a.1544@example.com,5514920667015,True,2025-02-23 05:47:20,2026-09-24 08:20:57
1545,PF,José Miguel Dias,nan,52699048100,nan,jos.miguel.dias.1545@example.com,5592901663382,True,2026-01-11 19:42:29,2026-03-01 12:36:31
1546,PJ,Carvalho Carvalho Ltda.,Andrade Ltda.,73959637000183,392220562,carvalho.carvalho.ltda.1546@example.com,5519901134843,True,2026-10-05 15:56:37,2026-10-24 00:06:43
1547,PJ,Oliveira Brito S.A.,nan,72505731000108,325286132,oliveira.brito.s.a.1547@example.com,5594956452342,True,2021-09-15 21:29:34,2026-02-03 05:34:44
1548,PF,Maria Liz da Rosa,nan,33936913846,nan,maria.liz.da.rosa.1548@example.com,5597960249866,True,2022-10-18 16:54:10,2026-01-17 21:12:22
1549,PJ,da Mata Cavalcanti e Filhos Ltda,Siqueira - EI,82136974000161,536773498,da.mata.cavalcanti.e.filhos.ltda.1549@example.com,5529973561526,True,2022-11-15 11:39:34,2026-04-30 11:23:06
1550,PF,Maria Eduarda Farias,nan,16141220088,nan,maria.eduarda.farias.1550@example.com,5514976253809,True,2023-02-24 00:13:39,2023-06-15 21:39:16
1551,PJ,Leão EIRELI,Caldeira,87759268000190,475336952,le.o.eireli.1551@example.com,5574966535389,False,2026-03-20 10:26:31,2026-07-16 12:15:58
1552,PJ,Cardoso S.A.,Souza,54815785000180,324367924,cardoso.s.a.1552@example.com,5557912763835,True,2025-12-06 06:23:45,2026-05-08 08:17:40
1553,PJ,Cunha S.A.,Jesus,38902520000162,858639061,cunha.s.a.1553@example.com,5582949793998,True,2020-08-20 00:01:47,2024-12-12 09:57:49
1554,PF,Ana Vitória Leão,nan,4484356830,nan,ana.vit.ria.le.o.1554@example.com,5553981168371,True,2024-08-14 14:49:29,2025-02-01 21:13:39
1555,PJ,da Cruz S/A ME,nan,51524377000180,726072014,da.cruz.s.a.me.1555@example.com,5596978082649,True,2020-09-07 20:29:47,2021-07-01 19:15:13
1556,PJ,Campos Cardoso S/A EIRELI,Gonçalves,77472502000140,394762542,campos.cardoso.s.a.eireli.1556@example.com,5526945633917,True,2025-05-04 17:04:20,2025-06-15 05:50:55
1557,PF,Kaique Albuquerque,nan,50213465124,nan,kaique.albuquerque.1557@example.com,5569948112664,True,2020-11-27 13:55:58,2025-11-28 02:01:48
1558,PF,Natália Borges,nan,70316451070,nan,nat.lia.borges.1558@example.com,5567906833539,True,2020-09-03 03:36:09,2023-08-16 20:05:12
1559,PF,Arthur Gabriel Caldeira,nan,52021345505,nan,arthur.gabriel.caldeira.1559@example.com,5512959016399,True,2026-07-14 20:02:41,2026-10-27 11:41:05
1560,PF,Arthur Gabriel Teixeira,nan,43551764603,nan,arthur.gabriel.teixeira.1560@example.com,5533934437673,True,2022-05-15 18:03:51,2026-10-08 04:25:33
1561,PF,Kamilly Nascimento,nan,15189275728,nan,kamilly.nascimento.1561@example.com,5540998410167,True,2023-05-07 12:25:06,2026-06-11 05:02:46
1562,PJ,Andrade Barbosa Ltda.,Caldeira - ME,27792986000136,049910042,andrade.barbosa.ltda.1562@example.com,5528986616801,True,2024-08-02 02:53:11,2025-12-04 17:24:03
1563,PF,Ana Cecília da Cruz,nan,28050859576,nan,ana.cec.lia.da.cruz.1563@example.com,5521934854842,True,2025-09-01 21:36:28,2026-12-11 13:36:59
1564,PJ,Costela Ltda.,Barbosa Lima S/A,75016253000152,791791386,costela.ltda.1564@example.com,5515791171321,True,2021-08-25 02:10:01,2026-10-26 04:01:16
1565,PJ,Almeida EIRELI,nan,55947228000185,247028814,almeida.eireli.1565@example.com,5512987452719,True,2025-06-11 00:46:26,2026-12-21 04:06:46
1566,PF,Pedro Henrique Melo,nan,66647761462,nan,pedro.henrique.melo.1566@example.com,5557964639138,True,2025-05-12 17:21:54,2026-03-29 14:27:58
1567,PF,Arthur Miguel Porto,nan,85498771665,nan,arthur.miguel.porto.1567@example.com,55049916194232,True,2023-07-26 07:32:09,2025-05-22 16:15:04
1568,PF,Luiz Fernando da Paz,nan,71973733528,nan,luiz.fernando.da.paz.1568@example.com,5513915350696,True,2022-07-16 11:41:35,2023-10-27 18:29:07
1569,PJ,Gomes Azevedo - ME,Ferreira,8488772000126,525274102,gomes.azevedo.me.1569@example.com,5547917989948,True,2022-06-24 13:52:38,2024-05-14 18:58:14
1570,PF,Maria Alice Lima,nan,42679699572,nan,maria.alice.lima.1570@example.com,5594989930051,True,2026-11-28 14:28:21,2026-12-07 05:47:13
1571,PJ,Lopes Ltda,Ferreira,64624247000161,635584227,lopes.ltda.1571@example.com,5572966256504,True,2026-06-24 01:27:51,2026-10-30 21:12:59
1572,PF,Alexia Melo,nan,74253718809,nan,alexia.melo.1572@example.com,5501944130686,False,2022-11-03 07:08:59,2025-03-17 08:46:38
1573,PF,José Pedro Aparecida,nan,74019776997,nan,jos.pedro.aparecida.1573@example.com,5571900668904,False,2021-03-08 08:16:50,2024-07-04 05:51:28
1574,PF,Ryan Carvalho,nan,99214432163,nan,ryan.carvalho.1574@example.com,5520976238115,True,2022-12-18 05:34:48,2023-05-25 04:14:49
1575,PF,Elisa Carvalho,nan,64400778720,nan,elisa.carvalho.1575@example.com,5528922282408,True,2020-04-20 07:42:23,2022-10-08 15:55:10
1576,PF,Ravy Duarte,nan,60389194816,nan,ravy.duarte.1576@example.com,55083959994004,True,2023-04-05 08:00:06,2025-02-23 20:30:55
1577,PF,Arthur Miguel Silveira,nan,40385916116,nan,arthur.miguel.silveira.1577@example.com,5547991351135,True,2023-02-03 22:39:38,2026-06-23 01:52:57
1578,PF,Ana Vasconcelos,nan,9055223115,nan,ana.vasconcelos.1578@example.com,5535972289206,True,2020-04-14 03:14:18,2022-01-22 19:45:09
1579,PJ,Campos Ltda,nan,31228486000143,578097830,campos.ltda.1579@example.com,55080910419453,True,2024-02-13 09:32:50,2026-05-19 06:06:36
1580,PF,Breno Pimenta,nan,34301938850,nan,breno.pimenta.1580@example.com,5528914478674,True,2026-10-06 15:04:46,2026-12-18 06:57:18
1581,PJ,Novaes Andrade S.A.,Ramos - EI,14481123000104,893063578,novaes.andrade.s.a.1581@example.com,5537989121397,True,2023-05-01 14:52:22,2025-07-18 10:34:51
1582,PJ,da Costa ME,Peixoto,27377291000198,905585575,da.costa.me.1582@example.com,5594908429069,True,2022-03-25 15:50:40,2026-11-12 06:16:12
1583,PJ,Nunes S.A.,Sales Ltda.,27806300000119,528986061,nunes.s.a.1583@example.com,5565967337457,True,2020-01-24 14:45:04,2021-01-22 17:26:26
1584,PF,Bryan Guerra,nan,14946578056,nan,a@a.com,5527961368149,True,2025-12-25 10:13:07,2026-04-08 16:47:56
1585,PF,Ana Laura Carvalho,nan,44833981726,nan,ana.laura.carvalho.1585@example.com,5530984376992,True,2021-08-19 06:25:05,2022-01-26 02:42:23
1586,PF,Maria Laura da Rocha,nan,9531167435,nan,maria.laura.da.rocha.1586@example.com,5547972508423,True,2026-02-24 08:02:54,2026-08-20 20:29:57
1587,PF,Srta. Isis Cavalcanti,nan,6441991217,nan,srta.isis.cavalcanti.1587@example.com,5548900417241,True,2026-08-12 10:26:43,2026-11-20 14:45:28
1588,PJ,Fernandes S.A.,Gonçalves Peixoto S/A,57416946000150,585574906,fernandes.s.a.1588@example.com,55079960242570,True,2026-08-09 11:52:01,2026-10-08 15:48:58
1589,PF,Heitor Câmara,nan,58239831311,nan,heitor.c.mara.1589@example.com,55095994523158,False,2021-07-13 16:04:04,2023-01-23 11:14:41
1590,PF,Vinicius Gomes,nan,37079594146,nan,vinicius.gomes.1590@example.com,5504902966299,True,2020-05-07 13:39:02,2024-06-13 00:46:12
1591,PF,Pedro Miguel Castro,nan,62271549620,nan,pedro.miguel.castro.1591@example.com,5574929220416,True,2023-01-21 09:12:38,2023-10-30 19:51:02
1592,PF,Ágatha Vargas,nan,3087487430,nan,gatha.vargas.1592@example.com,55015939266937,True,2024-01-23 15:25:59,2024-03-19 21:12:47
1593,PJ,Gonçalves S.A.,Fogaça Sá S/A,18415752000189,313928048,gon.alves.s.a.1593@example.com,5502920619019,True,2025-05-01 04:13:45,2026-03-30 19:08:06
1594,PF,Joaquim Cunha,nan,70707185009,nan,joaquim.cunha.1594@example.com,5593979719000,True,2022-11-16 01:20:17,2023-05-20 14:58:47
1595,PJ,Cirino e Filhos Ltda,Lopes,1064046000137,162256471,cirino.e.filhos.ltda.1595@example.com,5555994079923,True,2025-07-23 21:44:03,2025-10-30 16:21:01
1596,PF,João Pedro Vieira,nan,30304796760,nan,jo.o.pedro.vieira.1596@example.com,5532931677814,True,2020-05-14 06:04:40,2023-08-28 01:22:12
1597,PJ,Garcia ME,nan,69670053000116,474370194,garcia.me.1597@example.com,5539911776665,True,2024-11-04 21:39:46,2025-04-12 19:05:36
1598,PF,Luiz Felipe Cavalcanti,nan,60022912290,nan,luiz.felipe.cavalcanti.1598@example.com,55061920928157,True,2020-08-12 22:10:58,2025-12-17 11:48:57
1599,PF,Ana Laura Jesus,nan,82352497582,nan,ana.laura.jesus.1599@example.com,5590922311678,False,2022-06-26 06:04:51,2023-09-30 19:22:40
1600,PF,Melina Alves,nan,45908160245,nan,melina.alves.1600@example.com,5576935322371,True,2026-06-11 05:06:13,2026-09-30 17:18:11
1601,PF,Maria Alice Pacheco,nan,76351303745,nan,maria.alice.pacheco.1601@example.com,55012968485637,False,2021-02-15 13:41:32,2025-03-13 13:46:52
1602,PF,Bryan da Paz,nan,41104056020,nan,bryan.da.paz.1602@example.com,55094930003753,True,2026-09-23 23:00:09,2026-12-25 08:46:15
1603,PJ,da Cruz Sampaio e Filhos EIRELI,Costela S.A.,21284943000163,465986693,da.cruz.sampaio.e.filhos.eireli.1603@example.com,55078941783765,True,2023-10-25 04:43:36,2026-10-06 10:19:49
1604,PJ,Fernandes S.A.,Aparecida Brito S/A,99336289000181,406526642,fernandes.s.a.1604@example.com,5573951272455,True,2026-09-13 23:07:50,2026-10-05 05:02:43
1605,PF,Josué Mendonça,nan,18600324351,nan,josu.mendon.a.1605@example.com,5565969764878,True,2023-09-29 09:46:07,2025-07-21 09:06:53
1606,PF,Paulo Castro,nan,75410317475,nan,paulo.castro.1606@example.com,55049945104625,True,2023-11-30 18:53:16,2026-06-11 09:45:12
1607,PJ,Jesus - EI Ltda,nan,6706278000165,296568512,jesus.ei.ltda.1607@example.com,5562976729350,True,2024-07-05 20:04:02,2025-04-26 11:09:45
1608,PF,Maysa Pacheco,nan,81882897447,nan,maysa.pacheco.1608@example.com,5544921291465,True,2020-06-30 13:48:59,2022-01-30 03:17:59
1609,PF,Francisco Casa Grande,nan,45537567652,nan,francisco.casa.grande.1609@example.com,5547978045797,True,2023-01-17 01:29:28,2024-02-28 11:33:31
1610,PJ,Freitas Camargo - EI ME,Sampaio,72273511000198,070339821,freitas.camargo.ei.me.1610@example.com,5578923372094,True,2023-07-20 23:07:48,2024-09-21 10:16:47
1611,PF,Sr. Miguel Mendonça,nan,5060379167,nan,sr.miguel.mendon.a.1611@example.com,5570963632863,True,2022-07-11 15:32:08,2023-07-19 02:53:07
1612,PJ,Camargo S/A ME,Vieira Cassiano S/A,54111484000175,084842648,camargo.s.a.me.1612@example.com,5533967960828,True,2023-03-08 12:10:41,2026-09-14 00:36:35
1613,PJ,Monteiro EIRELI,Sampaio S.A.,77130187000172,605494692,monteiro.eireli.1613@example.com,5585964901324,True,2022-02-27 15:59:26,2025-01-22 18:50:23
1614,PF,Maria Eduarda Teixeira,nan,16105850700,nan,maria.eduarda.teixeira.1614@example.com,5593950011546,True,2024-11-13 08:36:40,2026-06-17 15:49:59
1615,PJ,Melo Ltda.,Nogueira S/A,11266341000120,388904410,melo.ltda.1615@example.com,5504931566851,True,2023-11-27 15:04:24,2026-11-12 01:03:49
1616,PF,Hadassa Farias,nan,83541171979,nan,hadassa.farias.1616@example.com,5581948374755,True,2024-10-15 21:48:01,2025-10-20 22:59:39
1617,PF,Ana Julia Costa,nan,59860224838,nan,ana.julia.costa.1617@example.com,5590916856471,True,2021-07-26 07:41:18,2021-09-12 12:10:41
1618,PF,Milena Novaes,nan,38600373743,nan,milena.novaes.1618@example.com,5501990271698,True,2023-01-24 16:45:20,2024-08-27 06:39:38
1619,PF,Dra. Gabrielly Mendes,nan,99581030956,nan,dra.gabrielly.mendes.1619@example.com,5561915866861,False,2025-09-29 21:36:30,2026-12-23 22:54:29
1620,PF,Ravy Gomes,nan,65225228534,nan,ravy.gomes.1620@example.com,55059983326170,True,2022-06-05 22:35:59,2024-11-22 15:24:20
1621,PJ,Alves Ltda,Nascimento,67560490000151,353458195,alves.ltda.1621@example.com,5557928535339,True,2023-10-15 01:35:10,2024-03-02 06:05:49
1622,PJ,da Paz Castro - ME,Ribeiro,53744761000114,217758015,da.paz.castro.me.1622@example.com,5546968793030,True,2020-10-28 10:17:54,2024-10-25 04:31:29
1623,PF,Théo Fernandes,nan,23738894632,nan,th.o.fernandes.1623@example.com,5527927669834,True,2023-03-17 18:33:44,2025-04-08 09:14:26
1624,PF,Sr. Léo Sousa,nan,17609734080,nan,sr.l.o.sousa.1624@example.com,5525928546130,True,2025-04-01 23:25:53,2026-07-27 08:10:22
1625,PF,Nina Correia,nan,57669406,nan,nina.correia.1625@example.com,5589972073827,True,2024-12-07 07:40:28,2025-09-22 01:10:47
1626,PF,Olivia Marques,nan,39554293852,nan,olivia.marques.1626@example.com,5518942527863,True,2020-01-27 06:50:45,2021-11-11 09:02:05
1627,PJ,Vasconcelos - EI S.A.,Albuquerque - ME,4605444000101,121024234,vasconcelos.ei.s.a.1627@example.com,5573905777196,False,2020-05-24 04:20:01,2023-03-07 08:06:32
1628,PF,Renan Caldeira,nan,82567141740,nan,renan.caldeira.1628@example.com,5559965667640,True,2026-08-29 02:20:05,2026-10-05 17:36:47
1629,PJ,Moura S.A.,Correia da Paz Ltda.,58885463000168,009522426,moura.s.a.1629@example.com,5537993221914,True,2022-05-04 17:38:07,2026-10-10 13:23:15
1630,PJ,Pinto Santos S/A ME,Almeida,59816124000192,547360157,pinto.santos.s.a.me.1630@example.com,5511950101626,True,2020-09-26 12:57:48,2020-12-13 07:58:36
1631,PF,Arthur Montenegro,nan,82202380540,nan,arthur.montenegro.1631@example.com,5526958934759,True,2024-05-06 04:02:29,2024-12-25 13:00:50
1632,PF,Gabrielly Câmara,nan,35177018075,nan,gabrielly.c.mara.1632@example.com,5548983571921,True,2025-07-18 16:30:30,2026-04-18 13:45:09
1633,PJ,Oliveira ME,Melo,18667746000119,914638664,oliveira.me.1633@example.com,5520931726652,True,2022-12-31 05:00:57,2024-06-08 21:59:31
1634,PJ,das Neves Gonçalves - EI S.A.,da Luz,28773832000160,927240002,das.neves.gon.alves.ei.s.a.1634@example.com,5586901460519,True,2026-01-17 09:55:20,2026-04-27 04:17:00
1635,PF,Lucca da Mota,nan,52425338209,nan,lucca.da.mota.1635@example.com,5527916303356,True,2020-10-13 12:12:34,2025-03-25 01:45:45
1636,PF,Helena Garcia,nan,48231525149,nan,helena.garcia.1636@example.com,5530910009089,True,2023-05-06 03:12:45,2024-10-17 18:50:22
1637,PF,Isabela Azevedo,nan,60284902616,nan,isabela.azevedo.1637@example.com,5578910480283,True,2022-12-02 13:11:17,2025-03-20 00:03:23
1638,PF,Dr. Benício Farias,nan,99682573467,nan,dr.ben.cio.farias.1638@example.com,5592990930437,True,2021-09-24 08:48:52,2025-10-23 22:49:15
1639,PF,Mariana Borges,nan,44700750944,nan,mariana.borges.1639@example.com,5566928081226,True,2025-09-21 06:03:02,2026-12-08 05:43:58
1640,PF,Ana Lívia Ferreira,nan,36854472466,nan,ana.l.via.ferreira.1640@example.com,5547947053110,True,2023-01-31 15:04:21,2023-02-26 07:50:16
1641,PF,Sr. Joaquim Albuquerque,nan,90460388746,nan,sr.joaquim.albuquerque.1641@example.com,5567939798421,True,2024-08-21 09:02:37,2025-05-31 14:36:34
1642,PF,Camila Souza,nan,39213072104,nan,camila.souza.1642@example.com,5526993765016,True,2024-01-02 18:22:04,2025-11-13 21:58:00
1643,PF,Mariane Mendes,nan,98539134454,nan,mariane.mendes.1643@example.com,5587976288363,True,2024-01-19 18:14:21,2025-10-07 21:50:03
1644,PJ,Nogueira ME,nan,15842569000171,850162762,nogueira.me.1644@example.com,5522966678809,True,2022-04-06 15:37:59,2026-03-12 21:55:49
1645,PF,Dra. Evelyn Machado,nan,44069405291,nan,dra.evelyn.machado.1645@example.com,5516952289890,True,2021-05-14 10:27:26,2026-10-21 21:29:59
1646,PJ,da Rocha S.A.,Dias Nunes - EI,81877079000135,125597772,da.rocha.s.a.1646@example.com,5559976408385,True,2021-08-11 07:18:03,2023-06-13 11:44:57
1647,PF,Dra. Amanda Dias,nan,46091102532,nan,dra.amanda.dias.1647@example.com,5514917165789,True,2022-09-29 04:03:20,2026-06-20 15:14:50
1648,PF,Bernardo Carvalho,nan,71414950292,nan,bernardo.carvalho.1648@example.com,5556951887114,True,2023-11-23 10:02:38,2024-07-07 18:10:58
1649,PF,Mariane Aparecida,nan,94290269338,nan,mariane.aparecida.1649@example.com,5550909244928,True,2022-09-17 12:10:48,2024-04-07 20:27:12
1650,PJ,Novais S.A.,nan,55221832000120,757030293,novais.s.a.1650@example.com,5511925018607,True,2024-06-01 14:36:29,2025-09-18 09:08:45
1651,PF,Enzo Gabriel Oliveira,nan,34723297693,nan,enzo.gabriel.oliveira.1651@example.com,5569952223369,True,2021-04-22 19:01:36,2026-02-16 07:53:59
1652,PJ,Campos Porto - EI EIRELI,Gomes S.A.,67348936000189,007302426,campos.porto.ei.eireli.1652@example.com,5524997537405,True,2023-12-02 02:22:33,2024-06-14 04:53:21
1653,PF,Ayla Ramos,nan,67904645491,nan,ayla.ramos.1653@example.com,5546995674068,True,2020-10-07 07:38:45,2024-11-29 08:38:34
1654,PJ,Viana ME,nan,2658133000185,354453451,viana.me.1654@example.com,5566988658348,True,2022-07-13 10:14:10,2022-12-27 04:16:34
1655,PF,Juan Novais,nan,33638126552,nan,juan.novais.1655@example.com,5558962673664,False,2021-08-22 13:48:50,2024-10-17 06:20:38
1656,PF,Luara da Costa,nan,86622631271,nan,luara.da.costa.1656@example.com,55007975870894,True,2023-03-05 12:35:45,2026-09-03 18:34:37
1657,PJ,Castro Vargas e Filhos ME,Vargas,88748800000136,983443695,castro.vargas.e.filhos.me.1657@example.com,5505904505092,True,2026-08-26 13:28:32,2026-10-04 00:17:58
1658,PJ,Guerra ME,Cavalcante,6589081000193,007342939,nan,5577937295450,True,2025-01-29 14:18:40,2026-08-08 08:28:44
1659,PF,Arthur Azevedo,nan,48645678160,nan,arthur.azevedo.1659@example.com,5525985150204,True,2025-09-03 18:25:50,2026-12-25 22:23:42
1660,PJ,Almeida Ltda,Novais Brito Ltda.,12269872000139,353127943,almeida.ltda.1660@example.com,5579953111235,True,2023-04-11 02:26:31,2024-05-31 14:03:49
1661,PF,Ana da Mota,nan,33778982478,nan,ana.da.mota.1661@example.com,55065927428662,True,2023-01-27 22:33:24,2025-08-19 08:19:29
1662,PJ,Camargo EIRELI,Moura Ltda.,94479502000190,738385545,camargo.eireli.1662@example.com,5546909193511,True,2023-02-15 05:33:24,2026-10-08 01:52:02
1663,PF,Liz Ferreira,nan,8680980510,nan,liz.ferreira.1663@example.com,5553970627281,True,2020-07-20 07:29:17,2025-06-14 22:04:20
1664,PF,Mirella Costa,nan,45065777365,nan,mirella.costa.1664@example.com,5574961215756,True,2023-07-19 13:36:47,2024-06-10 02:36:58
1665,PF,Dra. Eloah Teixeira,nan,97630246099,nan,dra.eloah.teixeira.1665@example.com,5541926084818,True,2023-06-12 15:16:10,2026-05-01 07:19:22
1666,PF,Melina Gonçalves,nan,77015876400,nan,melina.gon.alves.1666@example.com,55009990693196,True,2025-08-05 12:43:15,2026-12-01 22:08:13
1667,PJ,Almeida Vieira S.A.,Barbosa,73725224000134,670450599,almeida.vieira.s.a.1667@example.com,5522967312343,True,2024-02-22 16:01:32,2026-10-11 02:38:41
1668,PF,Vitória Andrade,nan,80683183486,nan,vit.ria.andrade.1668@example.com,5585914202593,True,2022-10-16 08:19:42,2022-12-04 21:30:55
1669,PJ,da Rosa ME,nan,89247000126,502823134,da.rosa.me.1669@example.com,55075957672991,True,2025-10-01 06:19:35,2026-12-27 23:29:44
1670,PF,Lucas da Rocha,nan,99552238633,nan,lucas.da.rocha.1670@example.com,5504943183436,True,2023-12-23 17:24:23,2024-04-01 02:25:46
1671,PF,Maria Fernanda Câmara,nan,47069515774,nan,maria.fernanda.c.mara.1671@example.com,5502997711506,True,2026-06-28 12:16:43,2026-07-15 22:47:45
1672,PJ,Rodrigues Pacheco S/A ME,nan,56841319000102,792651732,rodrigues.pacheco.s.a.me.1672@example.com,5516929108739,True,2026-01-24 15:33:08,2026-07-12 20:56:52
1673,PJ,Castro Brito - EI Ltda,Gonçalves Nunes S/A,60862638000163,573767105,castro.brito.ei.ltda.1673@example.com,55098977074599,False,2021-11-06 22:35:29,2023-01-23 17:05:55
1674,PJ,Freitas S.A.,nan,87758563000121,044500202,freitas.s.a.1674@example.com,5583987890345,True,2023-12-10 12:02:55,2026-09-14 06:06:43
1675,PF,Enzo Gabriel Peixoto,nan,12576424481,nan,enzo.gabriel.peixoto.1675@example.com,5586976030409,True,2023-11-01 21:31:27,2026-02-09 21:39:31
1676,PF,Srta. Júlia Jesus,nan,88364940481,nan,srta.j.lia.jesus.1676@example.com,55054918236881,False,2025-12-08 15:50:26,2026-08-08 07:11:50
1677,PJ,Barbosa S.A.,Machado Cavalcanti S/A,94555948000157,051334601,barbosa.s.a.1677@example.com,5542920138825,True,2023-05-14 04:08:31,2026-02-28 20:54:44
1678,PJ,Cavalcanti Andrade - EI EIRELI,Rodrigues Siqueira S/A,78041338000189,681636038,cavalcanti.andrade.ei.eireli.1678@example.com,5517936907894,True,2022-10-19 02:21:01,2025-12-09 07:30:17
1679,PJ,Lima ME,nan,38513719000107,720005214,lima.me.1679@example.com,5507907163485,True,2021-05-01 06:16:40,2024-05-15 21:29:14
1680,PJ,Vieira e Filhos S.A.,Caldeira,34846137000183,237085119,vieira.e.filhos.s.a.1680@example.com,5594945456972,True,2022-11-24 08:24:31,2025-11-25 19:24:31
1681,PF,Maria Laura Ferreira,nan,46492628446,nan,maria.laura.ferreira.1681@example.com,5561992767137,True,2024-09-28 21:26:52,2025-11-29 14:11:07
1682,PF,Bruna Sales,nan,3009549300,nan,bruna.sales.1682@example.com,5586926395612,True,2020-02-17 11:32:23,2022-06-04 19:01:36
1683,PF,Sra. Maria Helena Vasconcelos,nan,40737364505,nan,sra.maria.helena.vasconcelos.1683@example.com,55083905573713,True,2025-05-21 00:36:09,2025-07-24 04:02:29
1684,PF,Valentina Mendes,nan,26063326448,nan,valentina.mendes.1684@example.com,5502923461446,True,2025-10-31 09:35:28,2026-01-25 13:19:24
1685,PF,Emanuelly Monteiro,nan,31099041791,nan,emanuelly.monteiro.1685@example.com,5533904117614,True,2023-06-10 02:15:46,2026-06-28 22:50:53
1686,PF,Cauã Freitas,nan,42263502602,nan,cau.freitas.1686@example.com,55048931968636,True,2020-02-12 16:26:37,2026-02-14 14:31:26
1687,PF,Rhavi Alves,nan,92227772395,nan,rhavi.alves.1687@example.com,5565968969870,True,2020-01-31 13:35:10,2024-01-13 17:49:28
1688,PJ,Garcia Novaes - EI S.A.,Abreu Alves Ltda.,23137599000105,837936315,garcia.novaes.ei.s.a.1688@example.com,5522991270659,True,2023-07-12 18:30:44,2024-04-01 04:30:00
1689,PF,João Lucas Azevedo,nan,41234389622,nan,jo.o.lucas.azevedo.1689@example.com,5540962911872,True,2023-06-18 15:25:40,2026-10-24 23:40:39
1690,PF,Théo Castro,nan,9791931259,nan,th.o.castro.1690@example.com,5571983018179,True,2021-08-31 05:52:04,2021-12-25 20:25:28
1691,PF,Ana Júlia Mendes,nan,410458589,nan,ana.j.lia.mendes.1691@example.com,5578998497499,True,2024-12-13 20:42:37,2025-05-02 22:18:31
1692,PJ,Pinto Ltda,nan,34483270000112,905221711,pinto.ltda.1692@example.com,5586956581898,True,2020-04-22 17:45:57,2020-05-09 09:54:09
1693,PJ,Albuquerque - ME,nan,24659945000188,173563163,albuquerque.me.1693@example.com,5529975572616,True,2026-05-07 08:42:25,2026-11-01 17:29:34
1694,PF,Lorena Pereira,nan,9010964159,nan,lorena.pereira.1694@example.com,5537988119389,True,2023-05-14 00:15:30,2025-11-30 23:23:30
1695,PF,Ana Júlia Gonçalves,nan,45977991410,nan,ana.j.lia.gon.alves.1695@example.com,5520913071675,True,2022-12-27 09:44:17,2023-08-13 21:14:05
1696,PJ,Vieira Rodrigues e Filhos EIRELI,Camargo Gomes S.A.,95743994000142,361317985,vieira.rodrigues.e.filhos.eireli.1696@example.com,5590904903729,True,2021-01-03 07:32:08,2021-09-22 12:04:05
1697,PF,Dr. Marcelo Moreira,nan,50442701721,nan,dr.marcelo.moreira.1697@example.com,5583956399812,True,2022-03-31 00:50:54,2022-11-04 18:49:23
